         595791 function calls (592985 primitive calls) in 6.322 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:190(AsyncShieldCancellation)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:458(StreamReset)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:421(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/config.py:13(_BooleanConfigOption)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/sync.py:120(SyncStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:711(joinpath)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/queues.py:218(PriorityQueue)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3058(parameters)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:833(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/utilities.py:684(SizeLimitDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/transports.py:197(SubprocessTransport)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/locks.py:23(Lock)
        3    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/settings.py:72(ChangedSetting)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_sockets.py:347(UNIXDatagramSocket)
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:919(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:93(_unquotevalue)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        7    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:309(__enter__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:327(WindowUpdated)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3062(return_annotation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/streams.py:116(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:238(InformationalResponseReceived)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_readers.py:149(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_typedattr.py:18(TypedAttributeSet)
        5    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:126(scheme)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_models.py:142(ByteStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_synchronization.py:28(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:93(AsyncThreadLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:1349(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_async/http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/frame.py:798(AltSvcFrame)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:26(BrokenWorkerInterpreter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/protocols.py:9(BaseProtocol)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:294(Semaphore)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:256(ThreadLock)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:1442(_UnixDefaultEventLoopPolicy)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1369(disable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:112(OrphanPath)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:494(_redirect_method)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/frame.py:645(WindowUpdateFrame)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:232(Lock)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:82(InitializedState)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:1030(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/frame.py:762(ContinuationFrame)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/locks.py:157(Event)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:198(Listener)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/config.py:56(OutputLogger)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:753(parse_qsl)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1307(<lambda>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/signal.py:50(_wraps)
        3    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urlparse.py:395(normalize_port)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:606(request)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1135(return_ok_secure)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:595(request)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/frame.py:334(PriorityFrame)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_sockets.py:379(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hpack/struct.py:12(HeaderTuple)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/tasks.py:702(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_decoders.py:317(flush)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/locks.py:218(Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:2078(PyZipFile)
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/utilities.py:175(HeaderValidationFlags)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:58(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:795(_SharedFile)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/element.py:206(__new__)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:1267(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/connection.py:175(is_available)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:619(reason_phrase)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:995(set_ok_name)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:104(ObjectStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/frame.py:237(Priority)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_writers.py:85(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/__init__.py:67(TrioBackend)
        7    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:312(__exit__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:612(__bool__)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:635(content)
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_parseaddr.py:201(quote)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/events.py:618(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/unix_events.py:1111(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 <frozen importlib.util>:169(_LazyModule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/locks.py:420(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:47(LimitOverrunError)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/threading.py:314(_is_owned)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/http2.py:562(HTTP2ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_eventloop.py:175(NoCurrentAsyncBackend)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_async/http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hpack/huffman.py:8(HuffmanEncoder)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_headers.py:107(__bool__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_synchronization.py:46(LockStatistics)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/__init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_fileio.py:204(_PathIterator)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:214(ObjectStreamConnectable)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:159(password)
        1    0.000    0.000    0.000    0.000 {method 'selected_alpn_protocol' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_models.py:316(Request)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:835(_Tellable)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:195(raw_host)
        4    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:217(port)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/typing_extensions.py:1647(<lambda>)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_synchronization.py:19(EventStatistics)
        3    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/filter.py:439(includes_everything)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_async/__init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:225(ByteStreamConnectable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/_path/__init__.py:165(FastLookup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/base_subprocess.py:255(WriteSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/concurrent/futures/_base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:361(prepare_markup)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/config.py:33(DummyLogger)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/reprlib.py:9(recursive_repr)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urls.py:299(fragment)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:983(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/flags.py:10(Flag)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/_abc.py:6(Loader)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:1004(getincrementaldecoder)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:389(PoolByteStream)
        1    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/abc/_streams.py:155(ByteSendStream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:154(Codec)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/base.py:59(AsyncNetworkStream)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:944(__hash__)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:941(is_not_allowed)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/mock.py:16(MockSSLObject)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1123(return_ok_verifiability)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_synchronization.py:60(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x790d3aa1cb80}
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_models.py:591(elapsed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:401(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:406(PingReceived)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:645(UnknownFrameReceived)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:125(InvalidSettingsValueError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:423(PingAckReceived)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_contextmanagers.py:13(_SupportsCtxMgr)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hyperframe/exceptions.py:15(UnknownFrameError)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_synchronization.py:305(ShieldCancellation)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:489(PushedStreamReceived)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1554(<genexpr>)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_content.py:32(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_exceptions.py:93(DelimiterNotFound)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_backends/base.py:36(NetworkBackend)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/readers.py:16(FileReader)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/events.py:443(StreamEnded)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_events.py:217(Response)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/transports.py:172(DatagramTransport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/readers.py:129(NamespaceReader)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h2/exceptions.py:64(StreamIDTooLowError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_markupbase.py:32(reset)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_synchronization.py:72(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/hpack/exceptions.py:7(HPACKError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/protocols.py:109(BufferedProtocol)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/asyncio/protocols.py:66(Protocol)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/from_thread.py:177(_BlockingPortalTaskStatus)
        2    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_urlparse.py:186(copy_with)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:1087(_check_connected)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpx/_client.py:298(headers)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/httpcore/_models.py:161(Origin)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/anyio/_core/_contextmanagers.py:17(_SupportsAsyncCtxMgr)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1075(set_ok_port)
        1    0.000    0.000    0.000    0.000 /mnt/c/DSB4_Package_management.ID_1577671-1/src/ex00/marivede/lib/python3.12/site-packages/h11/_writers.py:101(ChunkedWriter)
